instance,solver,ablation,seed,feasible,objective,vehicles_used,total_distance,total_duration,runtime_sec,iterations,best_iteration,instance_path,source_file,time_limit_sec,max_iterations,config_file,created_at,bks_vehicles,bks_distance,bks_source,bks_source_url,vehicle_gap,vehicle_match,distance_gap,distance_gap_pct,selector,vehicles,distance,cost,solver_status,gap,lower_bound,best_bound,gap_or_bound_if_available,has_solution,route_count,customer_count,status,pipeline_status,error,solution_json,convergence_csv,best_observed_vehicles,best_observed_distance,best_observed_objective,vehicle_gap_to_best_observed,distance_gap_to_best_observed_pct,objective_gap_to_best_observed_pct
gh_c1_2_1_200,alns_roulette,alns_roulette,1,True,2002918.1540015533,20,2918.154001553236,21037.277297843277,60.1074951000046,34,34,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,20,2918.154001553236,2002918.1540015533,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_roulette__seed1.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_roulette__seed1.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,7.764915704945813,0.010499048715006678
gh_c1_2_1_200,alns_roulette,alns_roulette,2,True,2002852.5188107905,20,2852.5188107904373,20941.618937326875,60.209106399997836,46,36,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,20,2852.5188107904373,2002852.5188107905,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_roulette__seed2.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_roulette__seed2.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,5.341064600423494,0.00722172648881781
gh_c1_2_1_200,alns_mosade,alns_mosade_adaptive,0,True,2002852.5188107905,20,2852.5188107904373,20941.61893732688,60.180119900003774,52,48,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,20,2852.5188107904373,2002852.5188107905,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_mosade__seed0.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_mosade__seed0.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,5.341064600423494,0.00722172648881781
gh_c1_2_1_200,alns_mosade,alns_mosade_adaptive,1,True,2002852.5188107905,20,2852.518810790438,20941.61893732688,60.05762219999451,45,26,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,20,2852.518810790438,2002852.5188107905,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_mosade__seed1.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_mosade__seed1.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,5.341064600423512,0.00722172648881781
gh_c1_2_1_200,alns_mosade,alns_mosade_adaptive,2,True,2002794.8152021042,20,2794.815202104122,21187.96933375933,60.01889950000623,38,35,data\raw\benchmark\homberger_200\C1_2_1.TXT,data\raw\benchmark\homberger_200\C1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,20,2794.815202104122,2002794.8152021042,FEASIBLE,,,,,True,20,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_c1_2_1_200__alns_mosade__seed2.json,data\results\experiments\convergence\medium\gh_c1_2_1_200__alns_mosade__seed2.csv,20.0,2707.8887246967975,2002707.8887246968,0.0,3.2101199954978807,0.004340447146422934
gh_r1_2_1_200,greedy,greedy,0,True,2306897.68638058,23,6897.686380580279,12170.844302314072,52.80512769999041,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__greedy__seed0.json,,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,greedy,greedy,1,True,2306897.68638058,23,6897.686380580279,12170.844302314072,52.385436099997605,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__greedy__seed1.json,,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,greedy,greedy,2,True,2306897.68638058,23,6897.686380580279,12170.844302314072,53.1106393999944,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__greedy__seed2.json,,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,ortools_routing,ortools_routing,0,False,inf,0,0.0,0.0,60.009628899992094,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,0,0.0,inf,NO_SOLUTION,,,,,False,0,200,NO_SOLUTION,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__ortools_routing__seed0.json,,,,,,,
gh_r1_2_1_200,ortools_routing,ortools_routing,1,False,inf,0,0.0,0.0,60.00871980001102,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,0,0.0,inf,NO_SOLUTION,,,,,False,0,200,NO_SOLUTION,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__ortools_routing__seed1.json,,,,,,,
gh_r1_2_1_200,ortools_routing,ortools_routing,2,False,inf,0,0.0,0.0,60.00803850000375,,,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,0,0.0,inf,NO_SOLUTION,,,,,False,0,200,NO_SOLUTION,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__ortools_routing__seed2.json,,,,,,,
gh_r1_2_1_200,alns_uniform,alns_uniform,0,True,2306897.68638058,23,6897.686380580279,12170.844302314072,60.109019499999704,39,0,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_uniform__seed0.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_uniform__seed0.csv,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,alns_uniform,alns_uniform,1,True,2306764.5348942187,23,6764.534894218546,12238.276084880494,60.38805009999487,34,24,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,23,6764.534894218546,2306764.5348942187,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_uniform__seed1.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_uniform__seed1.csv,23.0,6219.300491285917,2306219.300491286,0.0,8.76681234001438,0.02364191483509582
gh_r1_2_1_200,alns_uniform,alns_uniform,2,True,2306897.68638058,23,6897.686380580279,12170.844302314072,60.1461466000037,32,0,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_uniform__seed2.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_uniform__seed2.csv,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,alns_roulette,alns_roulette,0,True,2306897.68638058,23,6897.686380580279,12170.844302314072,60.20571339999151,33,0,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_roulette__seed0.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_roulette__seed0.csv,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,alns_roulette,alns_roulette,1,True,2306219.300491286,23,6219.300491285917,12427.009715213539,60.103899299996556,36,31,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,23,6219.300491285917,2306219.300491286,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_roulette__seed1.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_roulette__seed1.csv,23.0,6219.300491285917,2306219.300491286,0.0,0.0,0.0
gh_r1_2_1_200,alns_roulette,alns_roulette,2,True,2306897.68638058,23,6897.686380580279,12170.844302314072,60.304604700009804,36,0,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,23,6897.686380580279,2306897.68638058,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_roulette__seed2.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_roulette__seed2.csv,23.0,6219.300491285917,2306219.300491286,0.0,10.907752250351503,0.029415497873492662
gh_r1_2_1_200,alns_mosade,alns_mosade_adaptive,0,True,2306484.874745281,23,6484.874745281102,12131.088803721183,60.170672200008994,25,17,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,23,6484.874745281102,2306484.874745281,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_mosade__seed0.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_mosade__seed0.csv,23.0,6219.300491285917,2306219.300491286,0.0,4.270162767778961,0.011515568096164885
gh_r1_2_1_200,alns_mosade,alns_mosade_adaptive,1,True,2306487.7939389446,23,6487.793938944474,12272.41636662976,60.01087760001246,33,33,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,23,6487.793938944474,2306487.7939389446,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_mosade__seed1.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_mosade__seed1.csv,23.0,6219.300491285917,2306219.300491286,0.0,4.317100420453272,0.011642147284146379
gh_r1_2_1_200,alns_mosade,alns_mosade_adaptive,2,True,2306787.3183073676,23,6787.31830736744,12342.379840197873,60.42323830000532,25,16,data\raw\benchmark\homberger_200\R1_2_1.TXT,data\raw\benchmark\homberger_200\R1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,23,6787.31830736744,2306787.3183073676,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_r1_2_1_200__alns_mosade__seed2.json,data\results\experiments\convergence\medium\gh_r1_2_1_200__alns_mosade__seed2.csv,23.0,6219.300491285917,2306219.300491286,0.0,9.133146354278797,0.024629826658750114
gh_rc1_2_1_200,greedy,greedy,0,True,2405861.6058759964,24,5861.605875996216,9818.800533536827,53.380295599999954,,,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,24,5861.605875996216,2405861.6058759964,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__greedy__seed0.json,,21.0,3673.7433323512932,2103673.743332351,3.0,,14.364768467612322
gh_rc1_2_1_200,greedy,greedy,1,True,2405861.6058759964,24,5861.605875996216,9818.800533536827,53.01269400000456,,,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,24,5861.605875996216,2405861.6058759964,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__greedy__seed1.json,,21.0,3673.7433323512932,2103673.743332351,3.0,,14.364768467612322
gh_rc1_2_1_200,greedy,greedy,2,True,2405861.6058759964,24,5861.605875996216,9818.800533536827,53.186573700004374,,,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,24,5861.605875996216,2405861.6058759964,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__greedy__seed2.json,,21.0,3673.7433323512932,2103673.743332351,3.0,,14.364768467612322
gh_rc1_2_1_200,ortools_routing,ortools_routing,0,True,2103673.743332351,21,3673.7433323512932,9176.658902823547,60.006666200002655,,,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,21,3673.7433323512932,2103673.743332351,SOLUTION_FOUND,,,,,True,21,200,SOLUTION_FOUND,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__ortools_routing__seed0.json,,21.0,3673.7433323512932,2103673.743332351,0.0,0.0,0.0
gh_rc1_2_1_200,ortools_routing,ortools_routing,1,True,2103673.743332351,21,3673.7433323512932,9176.658902823547,60.005762000000686,,,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,21,3673.7433323512932,2103673.743332351,SOLUTION_FOUND,,,,,True,21,200,SOLUTION_FOUND,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__ortools_routing__seed1.json,,21.0,3673.7433323512932,2103673.743332351,0.0,0.0,0.0
gh_rc1_2_1_200,ortools_routing,ortools_routing,2,True,2103673.743332351,21,3673.7433323512932,9176.658902823547,60.00545530000818,,,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,,21,3673.7433323512932,2103673.743332351,SOLUTION_FOUND,,,,,True,21,200,SOLUTION_FOUND,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__ortools_routing__seed2.json,,21.0,3673.7433323512932,2103673.743332351,0.0,0.0,0.0
gh_rc1_2_1_200,alns_uniform,alns_uniform,0,True,2304753.4639921943,23,4753.463992194235,10269.56616864559,60.041128600001684,34,32,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,23,4753.463992194235,2304753.4639921943,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__alns_uniform__seed0.json,data\results\experiments\convergence\medium\gh_rc1_2_1_200__alns_uniform__seed0.csv,21.0,3673.7433323512932,2103673.743332351,2.0,,9.558503132777627
gh_rc1_2_1_200,alns_uniform,alns_uniform,1,True,2304826.8028178164,23,4826.802817816409,10297.566289836057,60.05138140000054,41,35,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,23,4826.802817816409,2304826.8028178164,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__alns_uniform__seed1.json,data\results\experiments\convergence\medium\gh_rc1_2_1_200__alns_uniform__seed1.csv,21.0,3673.7433323512932,2103673.743332351,2.0,,9.56198935899757
gh_rc1_2_1_200,alns_uniform,alns_uniform,2,True,2404368.0374330212,24,4368.037433021302,10862.835551083372,60.01258570000937,30,30,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,uniform,24,4368.037433021302,2404368.0374330212,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__alns_uniform__seed2.json,data\results\experiments\convergence\medium\gh_rc1_2_1_200__alns_uniform__seed2.csv,21.0,3673.7433323512932,2103673.743332351,3.0,,14.293770364997357
gh_rc1_2_1_200,alns_roulette,alns_roulette,0,True,2404547.2206187164,24,4547.220618716612,10649.319898351168,60.25758510000014,40,40,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,24,4547.220618716612,2404547.2206187164,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__alns_roulette__seed0.json,data\results\experiments\convergence\medium\gh_rc1_2_1_200__alns_roulette__seed0.csv,21.0,3673.7433323512932,2103673.743332351,3.0,,14.302287996890758
gh_rc1_2_1_200,alns_roulette,alns_roulette,1,True,2304704.74891075,23,4704.7489107496895,9412.82026788152,60.13257470000826,37,37,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,23,4704.7489107496895,2304704.74891075,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__alns_roulette__seed1.json,data\results\experiments\convergence\medium\gh_rc1_2_1_200__alns_roulette__seed1.csv,21.0,3673.7433323512932,2103673.743332351,2.0,,9.556187418109472
gh_rc1_2_1_200,alns_roulette,alns_roulette,2,True,2404393.7772433786,24,4393.777243378577,10416.687303146084,60.05969589999586,24,23,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,roulette,24,4393.777243378577,2404393.7772433786,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__alns_roulette__seed2.json,data\results\experiments\convergence\medium\gh_rc1_2_1_200__alns_roulette__seed2.csv,21.0,3673.7433323512932,2103673.743332351,3.0,,14.294993929746354
gh_rc1_2_1_200,alns_mosade,alns_mosade_adaptive,0,True,2404560.709747071,24,4560.709747070887,10743.244793439539,60.020006700011436,24,24,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,24,4560.709747070887,2404560.709747071,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__alns_mosade__seed0.json,data\results\experiments\convergence\medium\gh_rc1_2_1_200__alns_mosade__seed0.csv,21.0,3673.7433323512932,2103673.743332351,3.0,,14.30292921458895
gh_rc1_2_1_200,alns_mosade,alns_mosade_adaptive,1,True,2404903.8291854425,24,4903.8291854424415,10108.598356971512,60.140511200006586,38,37,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,24,4903.8291854424415,2404903.8291854425,FEASIBLE,,,,,True,24,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__alns_mosade__seed1.json,data\results\experiments\convergence\medium\gh_rc1_2_1_200__alns_mosade__seed1.csv,21.0,3673.7433323512932,2103673.743332351,3.0,,14.319239701871457
gh_rc1_2_1_200,alns_mosade,alns_mosade_adaptive,2,True,2304875.3859924893,23,4875.385992489307,10685.809976484696,60.11137859999144,29,22,data\raw\benchmark\homberger_200\RC1_2_1.TXT,data\raw\benchmark\homberger_200\RC1_2_1.TXT,60.0,500,configs\experiment_medium.yaml,2026-06-23T00:37:42,,,,,,,,,mosade_inspired,23,4875.385992489307,2304875.3859924893,FEASIBLE,,,,,True,23,200,FEASIBLE,ok,,data\results\experiments\solutions\medium\gh_rc1_2_1_200__alns_mosade__seed2.json,data\results\experiments\convergence\medium\gh_rc1_2_1_200__alns_mosade__seed2.csv,21.0,3673.7433323512932,2103673.743332351,2.0,,9.564298803360172
